Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
White,10442,0.8468,0.7860,0.2124,0.2547,0.3838,0.0744,0.6162,0.9256
Black,1186,0.9224,0.7868,0.0809,0.1214,0.4861,0.0211,0.5139,0.9789
Amer-Indian-Eskimo,126,0.9127,0.7369,0.0952,0.0873,0.4545,0.0522,0.5455,0.9478
Asian-Pac-Islander,369,0.8401,0.7755,0.2033,0.2602,0.4167,0.0696,0.5833,0.9304
Other,88,0.9091,0.7525,0.0795,0.1250,0.5455,0.0260,0.4545,0.9740
