Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
Female,4057,0.9300,0.7995,0.0816,0.1117,0.4481,0.0225,0.5519,0.9775
Male,8154,0.8178,0.7734,0.2547,0.3028,0.3803,0.0962,0.6197,0.9038
