Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
Female,4057,0.9236,0.7786,0.0791,0.1117,0.4879,0.0247,0.5121,0.9753
Male,8154,0.8098,0.7652,0.2615,0.3028,0.3823,0.1068,0.6177,0.8932
